artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
The Mayries,As It Was,As It Was,55,176542,false,0,5,0,2,11,-11,3,1,0,0,0,9,0,0,0,1,0,3,80,7,4,acoustic
Jason Mraz,I'm Yours,I'm Yours,60,243494,false,0,7,0,4,11,-9,4,1,0,0,0,6,0,0,0,1,0,7,151,0,4,acoustic
Joseph Sullinger,Chi Mai,Chi Mai,40,188695,false,0,7,0,3,6,-14,0,0,0,1,1,0,1,0,0,1,0,6,80,6,4,acoustic
A Great Big World;Christina Aguilera,Say Something,Say Something,58,229400,false,0,5,0,1,2,-9,0,1,0,0,0,9,0,0,0,1,0,1,137,9,3,acoustic
Parachute,Parachute,Had It All,55,216853,false,0,6,0,5,7,-6,3,0,0,0,0,2,0,0,0,1,0,2,80,0,4,acoustic
Zack Tabudlo;Yonnyboii,Take Me Back,Take Me Back ft. Yonnyboii,50,149000,false,0,6,0,6,0,-5,5,1,0,0,0,1,0,0,0,3,0,6,120,0,4,acoustic
Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52,157231,false,0,7,0,1,11,-9,2,1,0,0,0,9,0,0,0,1,0,2,129,8,4,acoustic
The Mayries,Overpass Graffiti,Overpass Graffiti,54,226603,false,0,5,0,1,1,-14,0,1,0,0,1,0,0,0,0,1,0,3,96,3,4,acoustic
Sara Bareilles,Little Voice,Love Song,73,258826,false,0,6,0,8,2,-3,1,0,0,0,0,0,0,0,0,2,0,6,123,1,4,acoustic
Andrew Foy;Renee Foy,Let Her Go,Let Her Go,38,194013,false,0,5,0,3,2,-13,5,1,0,0,0,9,0,0,0,1,0,4,75,2,4,acoustic
Aqualung,Still Life,Brighter Than Sunshine,53,242439,false,0,4,0,5,6,-8,4,0,0,0,0,3,0,0,0,4,0,4,72,9,4,acoustic
Tyler Ward;Karis;Ray Lorraine,Love Story,Love Story,55,232500,false,0,5,0,1,0,-17,7,1,0,0,0,9,0,0,0,2,0,3,121,2,4,acoustic
Agustín Amigó;Nylonwings,Mujer con Abanico,Mujer con Abanico,41,156787,false,0,8,0,1,5,-12,0,0,0,1,1,0,0,9,0,1,0,5,103,9,4,acoustic
Amy Stroup,In the Shadows,In the Shadows,46,263823,false,0,4,0,5,0,-7,8,0,0,0,0,5,0,0,0,1,0,1,136,3,4,acoustic
Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,Can You Feel the Love Tonight,63,250916,false,0,5,0,2,10,-9,4,1,0,0,0,9,0,0,0,1,0,2,119,5,4,acoustic
Brandi Carlile,The Story,The Story,66,238493,false,0,5,0,5,11,-8,3,1,0,0,0,0,0,0,0,1,0,2,93,6,4,acoustic
JJ Heller,Better,Better,54,215906,false,0,7,0,2,2,-9,0,1,0,0,1,0,0,0,0,1,0,2,105,0,4,acoustic
Kina Grannis,Iris,Iris,62,181136,false,0,5,0,1,6,-15,6,1,0,0,0,8,0,0,0,1,0,2,130,8,3,acoustic
The Mayries,#Acoustic,Rockabye - Acoustic Version,57,157466,false,0,5,0,3,10,-9,7,1,0,0,0,9,0,0,0,1,0,4,76,8,4,acoustic
Caleb Santos;Viva Music Publishing Inc.,I Need You More Today,I Need You More Today,68,233728,false,0,5,0,5,11,-7,5,1,0,0,0,4,0,0,0,1,0,4,157,8,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 4",Beautiful Soul,62,216612,false,0,5,0,5,9,-6,1,1,0,0,0,4,0,0,0,1,0,7,87,3,4,acoustic
Jason Mraz,Know.,Let's See What The Night Can Do,53,245186,false,0,4,0,4,7,-7,8,1,0,0,0,3,0,0,0,1,0,3,113,5,4,acoustic
Rachael Yamagata,Something In the Rain (Music from the Original TV Series),"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",44,219613,false,0,4,0,2,7,-18,8,1,0,0,0,9,0,5,0,1,0,2,87,2,4,acoustic
Parachute,The Way It Was,Forever And Always,57,248960,false,0,7,0,7,2,-5,7,1,0,0,0,0,0,0,0,0,0,4,93,9,4,acoustic
Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,Fine On The Outside,52,252466,false,0,5,0,2,9,-13,8,1,0,0,0,7,0,0,0,1,0,2,101,9,4,acoustic
Chord Overstreet,Tree House Tapes,Tortured Soul,53,246613,false,0,6,0,5,4,-9,5,1,0,0,0,5,0,0,0,1,0,1,87,0,1,acoustic
JJ Heller,I Believe in You,I Believe in You,53,198786,false,0,5,0,4,0,-9,3,1,0,0,0,4,0,0,0,3,0,3,131,8,4,acoustic
Jon Bryant,Cult Classic,At Home,55,226640,false,0,4,0,5,11,-11,0,1,0,0,0,8,0,1,0,1,0,4,73,7,4,acoustic
Donovan Woods,"Hard Settle, Ain't Troubled","Portland, Maine",66,203869,false,0,6,0,3,4,-14,0,1,0,0,0,8,0,3,0,1,0,2,80,1,4,acoustic
Ross Copperman,Holding On and Letting Go LP,Holding On and Letting Go,49,317441,false,0,5,0,6,2,-9,5,1,0,0,0,8,0,0,0,1,0,1,78,0,4,acoustic
Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60,261640,false,0,6,0,4,6,-11,3,1,0,0,0,6,0,1,0,1,0,3,81,0,4,acoustic
Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),Hanggang Kailan (Umuwi Ka Na Baby),38,211933,false,0,6,0,4,4,-9,1,1,0,0,0,9,0,0,0,1,0,3,145,9,4,acoustic
Stephen Speaks,No More Doubt,Out of My League,67,218800,false,0,5,0,3,0,-10,1,1,0,0,1,0,0,0,0,1,0,4,91,9,3,acoustic
A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Say Something,57,233266,false,0,4,0,2,2,-7,6,1,0,0,0,9,0,0,0,1,0,1,140,9,3,acoustic
Eddie Vedder,Into The Wild (Music For The Motion Picture),Rise,60,156453,false,0,4,0,6,7,-6,9,1,0,1,0,9,0,2,0,1,0,5,173,3,3,acoustic
The Weepies;Deb Talan;Steve Tannen,Say I Am You,World Spins Madly On,64,165133,false,0,5,0,3,1,-13,4,1,0,0,0,6,0,0,0,1,0,4,107,6,4,acoustic
Freddie King,Thanksgiving Party,Stumble,0,216626,false,0,7,0,6,4,-9,8,1,0,0,0,1,0,3,0,2,0,9,118,4,4,acoustic
Taj Mahal,Supa Chill,Paradise,0,251426,false,0,7,0,4,7,-13,5,1,0,1,0,6,0,0,0,5,0,9,79,6,4,acoustic
Keb' Mo';Gerald Albright,Un tecito y a mimir,"Moonlight, Mistletoe & You",0,209293,false,0,6,0,4,6,-7,9,1,0,0,0,2,0,0,0,1,0,3,97,5,3,acoustic
Motohiro Hata,青の光景,ひまわりの約束,61,308146,false,0,5,0,4,10,-6,4,1,0,0,0,2,0,0,0,2,0,3,79,0,4,acoustic
Thomas Daniel,Since U Been Gone,Since U Been Gone - Acoustic Version,50,221170,false,0,5,0,2,5,-13,3,1,0,0,0,8,0,0,0,1,0,4,95,0,4,acoustic
Masayoshi Yamazaki,"One more time, One more chance","One more time, One more chance",47,330786,false,0,5,0,4,11,-7,7,0,0,0,0,7,0,0,0,1,0,4,129,5,4,acoustic
Kina Grannis,Creep,Creep,58,234135,false,0,6,0,1,7,-12,7,1,0,0,0,8,0,0,0,1,0,2,133,1,4,acoustic
Todd Carey;Ariza;Chuck Leavell,Higher Love,Higher Love,30,173250,false,0,6,0,8,2,-4,8,1,0,1,0,1,0,0,0,1,0,4,96,8,4,acoustic
YUZU,Shinsekai,Hyouriittai,52,336619,false,0,2,0,9,1,-3,6,0,0,1,0,3,0,0,0,3,0,3,159,9,4,acoustic
Canyon City,How Long Will I Love You,How Long Will I Love You,55,144830,false,0,4,0,2,1,-16,2,1,0,0,0,9,0,0,0,1,0,2,136,1,4,acoustic
Zack Tabudlo,Binibini,Binibini,67,221538,false,0,6,0,4,5,-10,6,1,0,0,0,4,0,0,0,4,0,1,129,9,4,acoustic
Aron Wright,You Were Supposed to Be Different,You Were Supposed to Be Different,45,192972,false,0,4,0,2,7,-12,8,1,0,0,0,9,0,0,0,1,0,1,73,8,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 3",Thinking out Loud,56,278640,false,0,7,0,3,1,-6,6,1,0,0,0,7,0,0,0,2,0,6,79,9,4,acoustic
Jonah Baker,Covers,Perfect / Style,37,212864,false,0,6,0,3,11,-12,8,1,0,0,0,8,0,0,0,2,0,4,111,1,4,acoustic
The Civil Wars,Barton Hollow,Poison & Wine,54,219466,false,0,3,0,2,1,-12,7,1,0,0,0,8,0,0,0,1,0,2,153,8,4,acoustic
Howie Day,Stop All The World Now,Collide,66,249120,false,0,6,0,6,11,-7,9,1,0,0,0,2,0,0,0,1,0,3,93,9,4,acoustic
Ingrid Michaelson,Be OK,You And I,63,148400,false,0,7,0,3,0,-7,6,1,0,1,0,9,0,0,0,1,0,5,135,0,4,acoustic
Zack Tabudlo;Billkin,Give Me Your Forever,Give Me Your Forever (ft. Billkin),58,244800,false,0,6,0,4,8,-7,6,1,0,0,0,1,0,0,0,1,0,3,100,0,4,acoustic
Landon Pigg,Coffee Shop,Falling in Love at a Coffee Shop,55,270840,false,0,3,0,3,4,-14,2,1,0,1,0,9,0,0,0,1,0,2,83,6,4,acoustic
Anna Nalick,Wreck of the Day,Breathe (2 AM),65,279826,false,0,4,0,5,2,-7,7,1,0,0,0,4,0,0,0,1,0,3,169,8,3,acoustic
Zack Tabudlo,Episode,Habang Buhay,69,244067,false,0,6,0,7,9,-5,7,1,0,0,0,1,0,0,0,4,0,2,118,0,4,acoustic
Jonah Baker,Beautiful Soul,Beautiful Soul,44,214738,false,0,4,0,3,9,-11,1,1,0,0,0,8,0,0,0,1,0,5,90,0,4,acoustic
Ben Woodward,Bulletproof,Bulletproof,39,207677,false,0,6,0,6,7,-10,5,1,0,0,0,7,0,0,0,1,0,6,155,1,5,acoustic
Andrew Belle,Nightshade,Spectrum,54,265506,false,0,5,0,7,3,-7,4,1,0,0,0,0,0,1,0,1,0,2,118,0,4,acoustic
Jonah Baker,Girls Like You (Acoustic Version),Girls Like You - Acoustic Version,44,188494,false,0,5,0,1,0,-14,3,1,0,1,0,8,0,0,0,2,0,3,115,7,4,acoustic
Zack Tabudlo,Nangangamba,Nangangamba,70,210354,false,0,6,0,5,1,-6,8,1,0,0,0,1,0,0,0,2,0,2,98,0,4,acoustic
Us The Duo,Better Together,Better Together,64,200706,false,0,8,0,3,5,-10,6,1,0,1,0,6,0,0,0,2,0,6,109,9,4,acoustic
Andrew Foy;Renee Foy,Heartbreak Anniversary,Heartbreak Anniversary,40,199256,false,0,7,0,1,1,-18,0,1,0,0,0,9,0,0,0,1,0,3,130,0,4,acoustic
Tyler Ward;Karis;Ray Lorraine,One More Time Around,One More Time Around,47,205666,false,0,4,0,4,0,-9,1,1,0,0,0,6,0,0,0,1,0,2,134,3,4,acoustic
A Great Big World,流星花園音樂專輯,Say Something,40,229573,false,0,5,0,1,2,-11,8,1,0,0,0,9,0,0,0,1,0,2,139,9,3,acoustic
Zack Tabudlo,Episode,Heart Can’t Lose,55,240952,false,0,6,0,6,1,-9,0,1,0,0,0,0,0,0,0,1,0,4,125,9,4,acoustic
Donovan Woods;Tenille Townes,The Other Way,I Ain't Ever Loved No One - Acoustic,57,199594,false,0,3,0,2,10,-14,9,0,0,0,0,6,0,0,0,1,0,2,160,4,4,acoustic
Ray LaMontagne,Till The Sun Turns Black,Empty,48,317280,false,0,5,0,4,2,-13,9,1,0,0,0,5,0,0,0,1,0,4,81,7,4,acoustic
Megan Davies,"See You Again, Love Me Like You Do, Sugar (Acoustic Mashup)","See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",54,231965,false,0,4,0,2,10,-11,9,1,0,0,0,9,0,0,0,1,0,3,164,0,4,acoustic
Tim Halperin,Covers,The Reason,53,200800,false,0,4,0,2,7,-8,8,1,0,0,0,9,0,0,0,1,0,2,149,7,4,acoustic
Canyon City,Refuge,Fix You,60,261665,false,0,5,0,2,2,-15,0,1,0,0,0,8,0,0,0,1,0,1,144,1,4,acoustic
JJ Heller,Hand to Hold,Hand to Hold,54,231605,false,0,5,0,3,0,-8,0,1,0,0,0,6,0,0,0,1,0,3,133,7,4,acoustic
Ray LaMontagne,Trouble,Hold You in My Arms,62,306200,false,0,5,0,3,7,-13,8,1,0,0,0,1,0,0,0,1,0,6,170,1,3,acoustic
Us The Duo,Public Record,One Last Dance,51,224847,false,0,5,0,2,7,-14,5,1,0,0,1,0,0,0,0,2,0,2,139,2,3,acoustic
Boyce Avenue;Megan Nicole,"Cover Sessions, Vol. 2",Heaven,61,250063,false,0,6,0,3,8,-10,2,0,0,0,0,7,0,0,0,1,0,3,129,9,4,acoustic
Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Spark - Bonus Track,51,201933,false,0,6,0,4,3,-10,2,1,0,0,0,8,0,0,0,1,0,2,148,1,4,acoustic
Drew Holcomb & The Neighbors,Medicine,American Beauty,63,158013,false,0,6,0,2,9,-15,7,1,0,0,0,8,0,0,0,1,0,2,167,8,4,acoustic
Ray LaMontagne,Part Of The Light,Such A Simple Thing,65,296386,false,0,5,0,3,10,-11,2,1,0,0,0,9,0,0,0,1,0,1,76,3,4,acoustic
Amos Lee,Amos Lee,Colors,64,160453,false,0,7,0,2,7,-13,4,1,0,0,0,8,0,0,0,1,0,3,128,6,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 6",Someone You Loved,57,182442,false,0,7,0,4,1,-6,0,1,0,0,0,7,0,0,0,1,0,4,110,0,4,acoustic
Jason Mraz;Meghan Trainor,Know.,More Than Friends (feat. Meghan Trainor),54,181360,false,0,5,0,5,2,-7,0,1,0,0,0,4,0,0,0,1,0,5,139,3,5,acoustic
Days N Daze,Show Me the Blueprints.,Flurry Rush,37,169318,true,0,4,0,7,9,-3,7,1,0,0,0,2,0,0,0,1,0,9,87,6,4,acoustic
Sara Bareilles,The Blessed Unrest,I Choose You,63,218573,false,0,7,0,6,6,-7,9,0,0,0,0,1,0,0,0,1,0,9,154,0,4,acoustic
Mindy Gledhill,Anchor,I Do Adore,53,149160,false,0,7,0,3,9,-5,6,1,0,1,0,9,0,0,0,1,0,8,74,7,4,acoustic
Dave Barnes,Christmas Faves 2022,I'll Be Home For Christmas,0,183293,false,0,6,0,3,10,-13,1,1,0,0,0,8,0,0,0,2,0,2,94,0,3,acoustic
Get Dead,Tall Cans & Loose Ends,Fuck You,36,169266,true,0,6,0,9,11,-5,3,1,0,1,0,2,0,0,0,1,0,9,117,9,4,acoustic
Albert King,pov: you have a holly jolly christmas,Christmas Comes But Once A Year,0,272640,false,0,7,0,5,1,-9,4,1,0,1,0,3,0,0,0,1,0,6,93,3,1,acoustic
Albert King,pov: you rock around the christmas tree,Christmas Comes But Once A Year,0,272640,false,0,7,0,5,1,-9,4,1,0,1,0,3,0,0,0,1,0,6,93,3,1,acoustic
John Adams,If I Ain't Got You (Acoustic),If I Ain't Got You - Acoustic,55,176509,false,0,7,0,2,5,-12,7,1,0,0,0,9,0,0,0,1,0,4,104,0,3,acoustic
John Adams,Believe (Acoustic),Believe - Acoustic,57,179886,false,0,8,0,2,4,-8,9,1,0,0,0,9,0,0,0,1,0,2,124,0,4,acoustic
Adam Christopher,Iris (Acoustic),Iris - Acoustic,54,184200,false,0,6,0,2,2,-10,1,1,0,0,0,7,0,0,0,1,0,4,150,1,3,acoustic
Motohiro Hata,言ノ葉,Rain - Long Ver.,44,447306,false,0,6,0,6,9,-7,6,1,0,0,0,3,0,0,0,3,0,4,92,0,4,acoustic
Aoi Teshima,Cheek to Cheek~I Love Cinemas~,C'est si bon,51,108346,false,0,7,0,2,9,-13,2,0,0,1,0,9,0,0,0,1,0,5,113,9,4,acoustic
Jonah Baker,Baby (Acoustic Version),Baby (Acoustic Version),42,160768,false,0,7,0,1,8,-14,4,1,0,0,0,9,0,0,0,3,0,3,116,1,4,acoustic
YUZU,Land,Reason,47,304320,false,0,4,0,8,7,-3,1,1,0,1,0,1,0,0,0,1,0,5,122,5,4,acoustic
Boyce Avenue;Emma Heesters,I Like Me Better,I Like Me Better,54,201508,false,0,5,0,3,9,-8,6,1,0,0,0,8,0,0,0,1,0,3,87,1,4,acoustic
Zack Tabudlo,Asan Ka Na Ba,Asan Ka Na Ba,73,241132,false,0,7,0,8,5,-5,7,0,0,0,0,1,0,0,0,3,0,5,106,0,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 3",A Thousand Years,56,263710,false,0,4,0,2,5,-11,7,1,0,0,0,8,0,0,0,1,0,2,139,5,3,acoustic
Thomas Daniel,drivers license,drivers license,56,246345,false,0,4,0,2,2,-13,2,1,0,0,0,9,0,0,0,1,0,4,144,4,4,acoustic
Jason Mraz,YES!,Love Someone,59,257173,false,0,6,0,3,7,-14,8,1,0,0,0,3,0,0,0,1,0,1,98,0,4,acoustic
Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,false,0,4,0,1,6,-13,3,1,0,1,0,9,0,0,0,1,0,1,62,5,5,acoustic
Aaron Espe,Only Time,Only Time,56,178546,false,0,7,0,3,9,-12,1,0,0,0,0,7,0,0,0,1,0,4,136,1,3,acoustic
A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,false,0,5,0,2,0,-7,8,1,0,0,0,9,0,0,0,1,0,2,119,6,4,acoustic
Roses & Frey,Dance Monkey,Dance Monkey,51,197850,false,0,5,0,2,0,-14,0,0,0,0,0,9,0,0,0,2,0,3,139,9,4,acoustic
Parachute,Parachute,Ocean,48,222400,false,0,7,0,7,5,-4,9,1,0,0,0,1,0,0,0,1,0,4,120,0,4,acoustic
Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,false,0,7,0,2,1,-13,9,1,0,0,0,9,0,0,0,3,0,5,82,5,4,acoustic
The Mayries,Back For Good,Back For Good,54,194667,false,0,6,0,2,6,-13,0,1,0,0,0,9,0,0,0,1,0,4,139,9,4,acoustic
Canyon City,OK,OK,55,212400,false,0,5,0,2,0,-14,8,1,0,0,0,9,0,0,0,1,0,5,80,0,4,acoustic
Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,false,0,6,0,1,4,-23,7,1,0,1,0,7,0,0,0,1,0,6,90,9,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 6",Hey There Delilah,49,230868,false,0,7,0,3,0,-8,1,0,0,0,0,9,0,0,0,1,0,3,105,0,4,acoustic
Andrew Foy;Renee Foy,Arcade,Arcade,37,186738,false,0,4,0,3,10,-12,9,0,0,0,0,9,0,0,0,1,0,4,143,7,4,acoustic
Kina Grannis,Yellow,Yellow,52,193536,false,0,6,0,1,0,-13,7,1,0,0,0,9,0,0,0,2,0,3,82,1,4,acoustic
Roses & Frey,Wake Me Up,Wake Me Up,58,196819,false,0,5,0,2,7,-11,0,1,0,0,0,9,0,0,0,1,0,4,126,0,3,acoustic
Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,false,0,4,0,2,9,-13,2,1,0,0,0,9,0,0,0,1,0,1,82,0,4,acoustic
Jon Bryant,Headphones,Headphones,56,204998,false,0,6,0,5,5,-8,9,1,0,0,0,4,0,0,0,1,0,4,160,0,4,acoustic
The Rescues,Teenage Dream,Teenage Dream,46,219093,false,0,6,0,4,10,-8,2,1,0,0,0,7,0,0,0,2,0,4,119,8,4,acoustic
Ivan & Alyosha,The Worth Of The Wait,The Worth Of The Wait,55,171800,false,0,5,0,6,2,-7,3,1,0,1,0,8,0,0,0,3,0,3,82,1,4,acoustic
Kina Grannis,Can't Help Falling In Love (Piano Version),Can't Help Falling In Love - Piano Version,54,211624,false,0,3,0,1,0,-15,0,1,0,0,0,9,0,0,0,1,0,1,164,7,5,acoustic
Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,false,0,6,0,7,8,-8,9,1,0,0,0,2,0,0,0,1,0,2,105,0,4,acoustic
Chord Overstreet,Love You To Death,Love You To Death,49,199459,false,0,6,0,3,4,-9,0,1,0,0,0,4,0,0,0,1,0,1,147,9,3,acoustic
Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,false,0,6,0,3,3,-7,9,1,0,0,0,9,0,0,0,1,0,3,106,2,4,acoustic
Kina Grannis;Imaginary Future,What a Wonderful World,What a Wonderful World,51,137066,false,0,5,0,0,0,-21,6,1,0,0,1,0,0,0,0,1,0,2,95,1,3,acoustic
Andrew Foy;Renee Foy,You Broke Me First,You Broke Me First,39,128798,true,0,7,0,0,4,-24,8,1,0,1,0,9,0,0,0,1,0,1,123,9,4,acoustic
Joshua Hyslop,Echos,Long Way Down,60,257972,false,0,7,0,2,2,-13,0,1,0,0,0,8,0,0,0,1,0,2,125,1,4,acoustic
Parachute,Losing Sleep,She Is Love,60,146066,false,0,6,0,2,6,-9,7,1,0,1,0,6,0,0,0,1,0,3,134,3,1,acoustic
Phillip LaRue,The Meaning,Marigold,53,172708,false,0,6,0,4,6,-12,6,1,0,0,0,5,0,0,0,1,0,5,166,0,4,acoustic
krissy & ericka,Twelve: Fifty One (International Version),12:51,64,246280,false,0,5,0,4,3,-9,4,1,0,0,0,7,0,0,0,1,0,4,136,1,4,acoustic
Takehara Pistol,リョウメンシダ/サンサーラ,サンサーラ,34,331984,false,0,5,0,2,2,-9,0,1,0,0,0,8,0,0,0,1,0,2,61,2,4,acoustic
Allman Brown;Liz Lawrence,1000 Years,Sons and Daughters,50,216052,false,0,5,0,5,5,-9,5,0,0,1,0,8,0,0,0,4,0,2,148,0,4,acoustic
Ben Rector,Brand New,Brand New,65,243933,false,0,6,0,9,9,-5,0,1,0,1,0,0,0,0,0,1,0,4,144,9,4,acoustic
The Weepies;Deb Talan;Steve Tannen,Say I Am You,Gotta Have You,56,199786,false,0,7,0,4,11,-10,9,1,0,0,0,9,0,0,0,1,0,5,75,0,5,acoustic
Ben Rector,Brand New,"30.000 Feet",57,256933,false,0,6,0,5,0,-9,6,1,0,1,0,7,0,0,0,1,0,3,179,9,4,acoustic
Eddy Tyler,Guitar Instrumental Covers,A Thousand Years,43,279916,false,0,6,0,4,10,-10,0,1,0,0,0,9,0,5,0,1,0,2,142,6,3,acoustic
Ray LaMontagne,Trouble,Jolene,64,250866,false,0,6,0,1,7,-15,2,1,0,0,0,9,0,0,0,1,0,3,119,7,4,acoustic
Eddie Vedder,Into The Wild (Music For The Motion Picture),No Ceiling,58,94053,false,0,7,0,7,3,-6,9,1,0,0,0,5,0,0,0,1,0,8,106,9,4,acoustic
Joy Williams,Front Porch,Front Porch,64,231813,false,0,6,0,2,1,-10,0,1,0,0,0,9,0,0,0,1,0,2,124,4,4,acoustic
Days N Daze,Rogue Taxidermy,Goodbye Lulu,35,150047,true,0,5,0,8,5,-9,0,1,0,1,0,8,0,0,0,3,1,0,87,6,4,acoustic
Ray LaMontagne,Cruising,Three More Days,36,216773,false,0,6,0,7,10,-8,4,0,0,0,0,1,0,0,0,1,0,9,84,5,4,acoustic
Callum J Wright,Isn't She Lovely (Acoustic),Isn't She Lovely - Acoustic,54,145771,false,0,7,0,3,9,-9,2,1,0,0,0,8,0,0,0,1,0,4,115,7,4,acoustic
Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 4",We Could Still Be Happy,43,279260,false,0,5,0,3,10,-17,0,1,0,0,0,4,0,0,0,1,0,2,84,9,4,acoustic
John Adams,Fix You (Acoustic),Fix You - Acoustic,49,162963,false,0,5,0,2,3,-9,8,1,0,0,0,9,0,0,0,1,0,3,134,2,4,acoustic
Lusaint,I'm Yours (Acoustic),I'm Yours - Acoustic,55,166189,false,0,6,0,3,11,-7,4,1,0,0,0,8,0,0,0,1,0,4,143,5,4,acoustic
Boyce Avenue;Sarah Hyland,"Cover Sessions, Vol. 4",Closer,54,244188,false,0,7,0,5,8,-8,6,1,0,0,0,4,0,0,0,2,0,5,95,0,4,acoustic
Mother's Daughter;Beck Pete,A Sky Full of Stars,A Sky Full of Stars,55,165067,false,0,6,0,1,6,-14,3,1,0,0,0,9,0,0,0,1,0,2,102,0,4,acoustic
Aron Wright,I Don't Believe in Satan,I Don't Believe in Satan,39,208571,false,0,4,0,4,6,-14,2,0,0,0,0,0,0,0,0,1,0,4,84,0,4,acoustic
The Perishers,Let There Be Morning (Bonus Track Version),Pills,51,189240,false,0,5,0,3,0,-8,6,0,0,0,0,7,0,0,0,1,0,3,95,4,4,acoustic
Tyler Ward;Madysyn,he said. she said.,Shallow - Acoustic,52,182553,false,0,3,0,3,7,-7,3,1,0,0,0,8,0,0,0,1,0,2,187,1,4,acoustic
Jonah Baker,Watermelon Sugar (Acoustic),Watermelon Sugar - Acoustic,56,183093,false,0,4,0,1,10,-15,1,1,0,0,0,9,0,0,0,2,0,5,91,2,4,acoustic
Matt Johnson;Jaclyn Davies,Say You Won't Let Go (Acoustic),Say You Won't Let Go - Acoustic,48,243724,false,0,4,0,2,3,-9,3,1,0,0,0,9,0,0,0,1,0,3,164,0,4,acoustic
Kitri,Hikare Inochi,Hikare Inochi,41,322146,false,0,6,0,8,2,-5,3,1,0,0,0,3,0,0,0,1,0,4,102,0,4,acoustic
Ben Woodward,Call You Mine (Acoustic Piano),Call You Mine (Acoustic Piano),40,209554,false,0,7,0,3,5,-14,5,1,0,0,0,9,0,0,0,1,0,8,104,0,4,acoustic
Kina Grannis,In the Waiting,For Now,57,198403,false,0,4,0,2,5,-10,5,1,0,0,0,9,0,0,0,1,0,3,79,5,4,acoustic
Greg Laswell,Three Flights From Alto Nido,Sweet Dream,53,67746,false,0,4,0,2,1,-15,2,1,0,0,0,8,0,0,0,1,0,2,93,7,4,acoustic
Andrew Foy,Love Nwantiti,Love Nwantiti,30,129032,false,0,5,0,2,8,-15,2,1,0,1,0,8,0,9,0,1,0,5,86,1,4,acoustic
Ross Copperman,Stars Are on Your Side,Stars Are on Your Side,49,218004,false,0,3,0,6,0,-8,3,1,0,0,0,6,0,0,0,1,0,2,84,6,4,acoustic
Jonah Baker;Sara Phillips,Covers,We Don't Talk Anymore / Cold (feat. Sara Phillips),26,222911,false,0,5,0,3,11,-10,0,1,0,0,0,8,0,0,0,1,0,6,99,9,4,acoustic
Joe Brooks,Constellation Me,Superman,53,206693,false,0,5,0,7,6,-7,5,1,0,1,0,2,0,0,0,1,0,4,162,2,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,false,0,7,0,3,10,-9,0,1,0,0,0,8,0,0,0,1,0,1,105,0,4,acoustic
Zack Tabudlo,Episode,Calm Me Down,51,282950,false,0,6,0,5,10,-8,5,1,0,0,0,4,0,0,0,3,0,4,100,0,4,acoustic
Masaharu Fukuyama,KISSして,KISSして,35,222626,false,0,5,0,9,6,-4,2,1,0,1,0,0,0,0,0,3,0,6,93,9,4,acoustic
Zack Tabudlo;James TW,Binibini (Last Day On Earth),Binibini (Last Day On Earth) (feat. James TW),54,219692,false,0,6,0,4,5,-7,7,1,0,0,0,5,0,0,0,1,0,1,130,0,4,acoustic
Ciaran Lavery,Kosher,Left for America,50,170786,false,0,5,0,4,4,-10,8,1,0,1,0,8,0,0,0,1,0,3,79,9,4,acoustic
John Frusciante,To Record Only Water For Ten Days (U.S. Version),Ramparts,53,70133,false,0,4,0,4,10,-9,9,0,0,0,1,0,0,9,0,2,0,7,172,3,4,acoustic
Chord Overstreet,Hold On (Acoustic),Hold On - Acoustic,48,200346,false,0,7,0,3,2,-9,7,1,0,0,0,9,0,0,0,1,0,2,120,1,4,acoustic
The Civil Wars,The Civil Wars,Dust to Dust,49,229653,false,0,7,0,3,1,-14,1,1,0,0,0,7,0,0,0,1,0,2,138,0,4,acoustic
